season,week,match_id,team_id,player_id,player_name,player_pos,player_team,set_pos,points
2017,2,36092184,1073361,6581,D. Thomas,WR,DEN,WR,7.1
2017,2,36092184,1073361,743,C. Palmer,QB,ARI,QB,15.88
2017,2,36092184,1073361,7488,C. Clay,TE,BUF,BN,2.3
2017,2,36092184,1073361,8350,T. Pryor,WR,WAS,WR,3.1
2017,2,36092184,1073361,8382,A. Luck,QB,IND,BN,0
2017,2,36092184,1073361,8613,D. Martin,RB,OAK,BN,0
2017,2,36092184,1073361,8663,J. Tucker,K,BAL,K,6
2017,2,36092184,1073361,9305,T. Eifert,TE,CIN,BN,4.2
2017,2,36092184,1073361,9360,T. Kelce,TE,KC,TE,16.3
2017,2,36092184,1073361,9700,C. Anderson,RB,DEN,RB,27.4
2017,2,36092184,1073671,10256,S. Watkins,WR,LAR,WR,3
2017,2,36092184,1073671,10307,J. Landry,WR,MIA,BN,7.1
2017,2,36092184,1073671,10315,D. Carr,QB,OAK,BN,21.2
2017,2,36092184,1073671,11182,T. Gurley,RB,LAR,RB,23.6
2017,2,36092184,1073671,11329,S. Diggs,WR,MIN,WR,3.1
2017,2,36092184,1073671,12913,C. Davis,WR,TEN,BN,0.4
2017,2,36092184,1073671,13023,G. Kittle,TE,SF,BN,1.3
2017,2,36092184,1073671,13044,M. Mack,RB,IND,BN,0.8
2017,2,36092184,1073671,1951,C. Coleman,WR,CLE,BN,0.9
2017,2,36092184,1073671,2354,Seahawks,D/ST,SEA,D/ST,8
2017,2,36092184,1073671,325,D. Brees,QB,NO,QB,22.24
2017,2,36092184,1073671,4715,M. Crosby,K,GB,K,5
2017,2,36092184,1073671,6047,M. Crabtree,WR,OAK,FLEX,26
2017,2,36092184,1073671,6090,L. McCoy,RB,BUF,RB,4.3
2017,2,36092184,1073671,7561,B. Powell,RB,NYJ,BN,1.3
2017,2,36092184,1073671,8490,C. Fleener,TE,NO,TE,9.3
2017,2,36092184,1073671,8493,T. Hilton,WR,IND,BN,4.9
2017,2,36092185,1073370,10295,D. Adams,WR,GB,WR,15.9
2017,2,36092185,1073370,11254,J. Nelson,WR,ARI,FLEX,18
2017,2,36092185,1073370,12059,C. Prosise,RB,SEA,BN,2.2
2017,2,36092185,1073370,12069,A. Hooper,TE,ATL,TE,0.7
2017,2,36092185,1073370,12122,P. Perkins,RB,NYG,BN,2.2
2017,2,36092185,1073370,12929,D. Cook,RB,MIN,RB,6.4
2017,2,36092185,1073370,12930,C. Samuel,WR,CAR,BN,0.7
2017,2,36092185,1073370,12937,Z. Jones,WR,BUF,BN,1.8
2017,2,36092185,1073370,12954,D. Kizer,QB,CLE,BN,1.88
2017,2,36092185,1073370,2348,Giants,D/ST,NYG,D/ST,5
2017,2,36092185,1073370,394,B. Roethlisberger,QB,PIT,QB,17.52
2017,2,36092185,1073370,3986,S. Gostkowski,K,NE,K,12
2017,2,36092185,1073370,6269,J. Edelman,WR,NE,IR,0
2017,2,36092185,1073370,6603,E. Decker,WR,TEN,BN,3.2
2017,2,36092185,1073370,6642,G. Tate,WR,DET,BN,2.5
2017,2,36092185,1073370,8437,T. Benjamin,WR,LAC,BN,1.1
2017,2,36092185,1073370,8511,R. Matthews,WR,TEN,WR,4.3
2017,2,36092185,1073370,9477,M. Gillislee,RB,NE,RB,12.9
2017,2,36092185,1115989,10254,K. Benjamin,WR,CAR,WR,7.7
2017,2,36092185,1115989,10257,E. Ebron,TE,DET,BN,10.2
2017,2,36092185,1115989,10263,J. Brown,WR,BAL,BN,0
2017,2,36092185,1115989,10286,J. Hill,RB,CIN,BN,1.9
2017,2,36092185,1115989,10415,M. Bryant,WR,PIT,WR,15.8
2017,2,36092185,1115989,10490,I. Crowell,RB,CLE,RB,3.7
2017,2,36092185,1115989,11398,J. Crowder,WR,WAS,BN,4.7
2017,2,36092185,1115989,12032,C. Wentz,QB,PHI,BN,24.82
2017,2,36092185,1115989,12058,S. Shepard,WR,NYG,BN,3
2017,2,36092185,1115989,12088,H. Henry,TE,LAC,TE,8
2017,2,36092185,1115989,12963,K. Golladay,WR,DET,BN,0.8
2017,2,36092185,1115989,13003,T. Cohen,RB,CHI,RB,4.8
2017,2,36092185,1115989,1956,P. Dawson,K,ARI,K,11
2017,2,36092185,1115989,2328,Cardinals,D/ST,ARI,D/ST,10
2017,2,36092185,1115989,5338,M. Forte,RB,NYJ,BN,9.1
2017,2,36092185,1115989,6121,M. Wallace,WR,BAL,FLEX,0.7
2017,2,36092185,1115989,7404,A. Dalton,QB,CIN,QB,9.46
2017,2,36092186,1073363,10242,B. Cooks,WR,NE,WR,4.3
2017,2,36092186,1073363,10324,D. Freeman,RB,ATL,RB,22
2017,2,36092186,1073363,10695,T. Gabriel,WR,ATL,BN,2.1
2017,2,36092186,1073363,11177,A. Cooper,WR,OAK,WR,3.3
2017,2,36092186,1073363,12023,W. Fuller,WR,HOU,BN,0
2017,2,36092186,1073363,12114,J. Howard,RB,CHI,RB,0.7
2017,2,36092186,1073363,12150,K. Dixon,RB,BAL,IR,0
2017,2,36092186,1073363,12893,M. Trubisky,QB,CHI,BN,0
2017,2,36092186,1073363,13040,J. Williams,RB,GB,BN,1.1
2017,2,36092186,1073363,13081,D. Henderson,RB,NYJ,BN,0
2017,2,36092186,1073363,2074,A. Vinatieri,K,IND,K,8
2017,2,36092186,1073363,2356,Rams,D/ST,LAR,D/ST,2
2017,2,36092186,1073363,3356,A. Smith,QB,KC,BN,16.14
2017,2,36092186,1073363,3501,D. Sproles,RB,PHI,BN,5.8
2017,2,36092186,1073363,5324,D. Jackson,WR,TB,FLEX,3.9
2017,2,36092186,1073363,6838,L. Blount,RB,PHI,BN,0
2017,2,36092186,1073363,7378,C. Newton,QB,CAR,QB,11.82
2017,2,36092186,1073363,7444,K. Rudolph,TE,MIN,TE,4.5
2017,2,36092186,1073420,10318,J. Matthews,WR,BUF,BN,3
2017,2,36092186,1073420,11207,A. Abdullah,RB,DET,BN,8.6
2017,2,36092186,1073420,11504,T. Williams,WR,LAC,BN,5.4
2017,2,36092186,1073420,12017,L. Treadwell,WR,MIN,BN,3.3
2017,2,36092186,1073420,12134,D. Washington,RB,OAK,BN,3.5
2017,2,36092186,1073420,12891,O. Howard,TE,TB,BN,1.7
2017,2,36092186,1073420,13085,Z. Gonzalez,K,CLE,K,4
2017,2,36092186,1073420,2161,J. Witten,TE,DAL,TE,15.7
2017,2,36092186,1073420,2337,Broncos,D/ST,DEN,D/ST,13
2017,2,36092186,1073420,2848,F. Gore,RB,IND,RB,10.6
2017,2,36092186,1073420,5371,M. Ryan,QB,ATL,QB,14.88
2017,2,36092186,1073420,7372,J. Jones,WR,ATL,WR,10.8
2017,2,36092186,1073420,7869,D. Baldwin,WR,SEA,WR,4.4
2017,2,36092186,1073420,8512,L. Miller,RB,HOU,RB,8.7
2017,2,36092186,1073420,9380,K. Allen,WR,LAC,FLEX,10
2017,2,36092186,1073420,9445,T. Riddick,RB,DET,BN,3.7
2017,2,36092186,1073420,9990,J. Doyle,TE,IND,BN,7.9
2017,2,36092187,1075098,10243,O. Beckham,WR,NYG,WR,3.6
2017,2,36092187,1075098,10302,D. Moncrief,WR,IND,BN,1.8
2017,2,36092187,1075098,11183,J. Winston,QB,TB,QB,12.46
2017,2,36092187,1075098,12042,D. Henry,RB,TEN,BN,15.2
2017,2,36092187,1075098,12102,J. Goff,QB,LAR,BN,11.06
2017,2,36092187,1075098,12197,T. Hill,WR,KC,WR,4.9
2017,2,36092187,1075098,12611,W. Lutz,K,NO,K,9
2017,2,36092187,1075098,12915,J. Ross,WR,CIN,BN,-0.8
2017,2,36092187,1075098,12933,A. Shaheen,TE,CHI,BN,0
2017,2,36092187,1075098,12934,K. Hunt,RB,KC,RB,22.9
2017,2,36092187,1075098,1732,L. Fitzgerald,WR,ARI,FLEX,2.1
2017,2,36092187,1075098,2352,Steelers,D/ST,PIT,D/ST,8
2017,2,36092187,1075098,4893,A. Peterson,RB,NO,BN,2.6
2017,2,36092187,1075098,5346,M. Bennett,TE,GB,TE,4.7
2017,2,36092187,1075098,7435,D. Murray,RB,TEN,RB,2.8
2017,2,36092187,1075098,7535,D. Lewis,RB,NE,BN,2.5
2017,2,36092187,1075098,9235,J. Gordon,WR,NE,BN,0
2017,2,36092187,1089754,11323,J. Ajayi,RB,MIA,RB,12.6
2017,2,36092187,1089754,11366,J. James,TE,PIT,BN,2.7
2017,2,36092187,1089754,12800,R. Kelley,RB,WAS,BN,7.8
2017,2,36092187,1089754,12892,C. McCaffrey,RB,CAR,RB,4.4
2017,2,36092187,1089754,12906,E. Engram,TE,NYG,BN,10.9
2017,2,36092187,1089754,12975,J. Mixon,RB,CIN,BN,4.1
2017,2,36092187,1089754,2342,Jaguars,D/ST,JAC,D/ST,2
2017,2,36092187,1089754,326,P. Rivers,QB,LAC,QB,17.24
2017,2,36092187,1089754,4828,G. Olsen,TE,CAR,TE,1
2017,2,36092187,1089754,6038,M. Stafford,QB,DET,BN,13.18
2017,2,36092187,1089754,6559,D. Bryant,WR,DAL,WR,11.9
2017,2,36092187,1089754,6636,E. Sanders,WR,DEN,FLEX,18.2
2017,2,36092187,1089754,7401,R. Cobb,WR,GB,BN,7
2017,2,36092187,1089754,8246,C. Hogan,WR,NE,BN,13.8
2017,2,36092187,1089754,8422,A. Jeffery,WR,PHI,WR,15.2
2017,2,36092187,1089754,8429,M. Jones,WR,DET,BN,8.7
2017,2,36092187,1089754,8608,G. Zuerlein,K,LAR,K,9
2017,2,36092188,1073395,10252,M. Evans,WR,TB,WR,15.3
2017,2,36092188,1073395,11213,T. Montgomery,RB,GB,RB,23
2017,2,36092188,1073395,12158,M. Mitchell,WR,FA,IR,0
2017,2,36092188,1073395,12950,J. Smith-Schuster,WR,PIT,BN,7.6
2017,2,36092188,1073395,13008,M. Hollins,WR,PHI,BN,3.2
2017,2,36092188,1073395,13141,C. Carson,RB,SEA,BN,10
2017,2,36092188,1073395,2330,Ravens,D/ST,BAL,D/ST,17
2017,2,36092188,1073395,3452,A. Rodgers,QB,GB,QB,18.52
2017,2,36092188,1073395,4286,B. Marshall,WR,NYG,FLEX,1.7
2017,2,36092188,1073395,5349,J. Nelson,WR,OAK,WR,0
2017,2,36092188,1073395,5376,J. Stewart,RB,CAR,RB,4
2017,2,36092188,1073395,5381,P. Garcon,WR,SF,BN,2.6
2017,2,36092188,1073395,7371,M. Ingram,RB,NO,BN,7.6
2017,2,36092188,1073395,7592,T. Taylor,QB,BUF,BN,10.5
2017,2,36092188,1073395,8027,D. Bailey,K,DAL,K,7
2017,2,36092188,1073395,9341,G. Bernard,RB,CIN,BN,2.6
2017,2,36092188,1073395,9376,Z. Ertz,TE,PHI,TE,9.7
2017,2,36092188,1073395,9466,K. Williams,RB,ARI,BN,2.2
2017,2,36092188,1087309,10289,T. West,RB,BAL,RB,10.5
2017,2,36092188,1087309,10335,C. Hyde,RB,SF,BN,14.3
2017,2,36092188,1087309,10707,W. Snead,WR,BAL,BN,0
2017,2,36092188,1087309,11180,M. Gordon,RB,LAC,RB,13.8
2017,2,36092188,1087309,12096,M. Thomas,WR,NO,WR,8.9
2017,2,36092188,1087309,12159,D. Prescott,QB,DAL,BN,15.92
2017,2,36092188,1087309,12987,D. Foreman,RB,HOU,BN,4
2017,2,36092188,1087309,13011,S. Perine,RB,WAS,BN,6.7
2017,2,36092188,1087309,13324,Y. Koo,K,LAC,K,6
2017,2,36092188,1087309,2332,Panthers,D/ST,CAR,D/ST,10
2017,2,36092188,1087309,309,T. Brady,QB,NE,QB,30.78
2017,2,36092188,1087309,5443,J. Charles,RB,DEN,BN,5.2
2017,2,36092188,1087309,6056,J. Maclin,WR,BAL,BN,9.1
2017,2,36092188,1087309,6610,J. Graham,TE,SEA,BN,0.1
2017,2,36092188,1087309,6660,A. Brown,WR,PIT,WR,6.2
2017,2,36092188,1087309,7369,A. Green,WR,CIN,FLEX,6.7
2017,2,36092188,1087309,9395,J. Reed,TE,WAS,TE,4.8
2017,3,35599213,1073358,10284,P. Richardson,WR,SEA,BN,9
2017,3,35599213,1073358,11170,D. Parker,WR,MIA,WR,13.6
2017,3,35599213,1073358,11184,M. Mariota,QB,TEN,QB,19.7
2017,3,35599213,1073358,12025,E. Elliott,RB,DAL,RB,15.4
2017,3,35599213,1073358,12035,J. Doctson,WR,WAS,BN,11.2
2017,3,35599213,1073358,12926,C. Godwin,WR,TB,BN,4.4
2017,3,35599213,1073358,12951,J. Conner,RB,PIT,BN,0
2017,3,35599213,1073358,12970,C. Kupp,WR,LAR,WR,1.7
2017,3,35599213,1073358,2346,Patriots,D/ST,NE,D/ST,5
2017,3,35599213,1073358,2376,M. Bryant,K,ATL,K,14
2017,3,35599213,1073358,4353,D. Walker,TE,TEN,TE,3.1
2017,3,35599213,1073358,4710,T. Ginn,WR,NO,BN,11.9
2017,3,35599213,1073358,5358,D. McFadden,RB,FA,BN,0
2017,3,35599213,1073358,5595,D. Amendola,WR,NE,FLEX,4.8
2017,3,35599213,1073358,5828,D. Woodhead,RB,FA,IR,0
2017,3,35599213,1073358,8622,K. Wright,WR,CHI,BN,0
2017,3,35599213,1073358,8625,K. Cousins,QB,WAS,BN,26.8
2017,3,35599213,1073358,9378,L. Bell,RB,PIT,RB,15.8
2017,3,35599213,1087309,10289,T. West,RB,BAL,BN,0.6
2017,3,35599213,1087309,10335,C. Hyde,RB,SF,RB,21.4
2017,3,35599213,1087309,10707,W. Snead,WR,BAL,BN,0
2017,3,35599213,1087309,11180,M. Gordon,RB,LAC,RB,13.9
2017,3,35599213,1087309,12096,M. Thomas,WR,NO,WR,14.7
2017,3,35599213,1087309,12159,D. Prescott,QB,DAL,BN,22.92
2017,3,35599213,1087309,12987,D. Foreman,RB,HOU,BN,9
2017,3,35599213,1087309,13011,S. Perine,RB,WAS,BN,3.5
2017,3,35599213,1087309,13324,Y. Koo,K,LAC,K,4
2017,3,35599213,1087309,2344,Dolphins,D/ST,MIA,D/ST,5
2017,3,35599213,1087309,309,T. Brady,QB,NE,QB,35.72
2017,3,35599213,1087309,5443,J. Charles,RB,DEN,BN,11.7
2017,3,35599213,1087309,6056,J. Maclin,WR,BAL,BN,0.8
2017,3,35599213,1087309,6610,J. Graham,TE,SEA,TE,7.2
2017,3,35599213,1087309,6660,A. Brown,WR,PIT,WR,17
2017,3,35599213,1087309,7369,A. Green,WR,CIN,FLEX,17.1
2017,3,35599213,1087309,9395,J. Reed,TE,WAS,BN,0
2017,3,35599214,1073363,10242,B. Cooks,WR,NE,WR,27.1
2017,3,35599214,1073363,10324,D. Freeman,RB,ATL,RB,19.8
2017,3,35599214,1073363,10695,T. Gabriel,WR,ATL,BN,13.9
2017,3,35599214,1073363,11177,A. Cooper,WR,OAK,WR,0.6
2017,3,35599214,1073363,12023,W. Fuller,WR,HOU,BN,0
2017,3,35599214,1073363,12114,J. Howard,RB,CHI,RB,26.6
2017,3,35599214,1073363,12150,K. Dixon,RB,BAL,IR,0
2017,3,35599214,1073363,12893,M. Trubisky,QB,CHI,BN,0
2017,3,35599214,1073363,13040,J. Williams,RB,GB,BN,0.6
2017,3,35599214,1073363,13081,D. Henderson,RB,DEN,BN,0.1
2017,3,35599214,1073363,2074,A. Vinatieri,K,IND,K,7
2017,3,35599214,1073363,2356,Rams,D/ST,LAR,D/ST,7
2017,3,35599214,1073363,3356,A. Smith,QB,KC,BN,15.1
2017,3,35599214,1073363,3501,D. Sproles,RB,PHI,BN,1.1
2017,3,35599214,1073363,5324,D. Jackson,WR,TB,FLEX,14.4
2017,3,35599214,1073363,6838,L. Blount,RB,PHI,BN,12.7
2017,3,35599214,1073363,7378,C. Newton,QB,CAR,QB,8.28
2017,3,35599214,1073363,7444,K. Rudolph,TE,MIN,TE,0.4
2017,3,35599214,1089754,11323,J. Ajayi,RB,MIA,RB,2.5
2017,3,35599214,1089754,11366,J. James,TE,PIT,BN,1.9
2017,3,35599214,1089754,12800,R. Kelley,RB,WAS,BN,0
2017,3,35599214,1089754,12892,C. McCaffrey,RB,CAR,RB,11.7
2017,3,35599214,1089754,12906,E. Engram,TE,NYG,TE,4.5
2017,3,35599214,1089754,12975,J. Mixon,RB,CIN,BN,10.1
2017,3,35599214,1089754,2342,Jaguars,D/ST,JAC,BN,12
2017,3,35599214,1089754,2351,Eagles,D/ST,PHI,D/ST,4
2017,3,35599214,1089754,326,P. Rivers,QB,LAC,BN,3.48
2017,3,35599214,1089754,4828,G. Olsen,TE,CAR,IR,0
2017,3,35599214,1089754,6038,M. Stafford,QB,DET,QB,16.46
2017,3,35599214,1089754,6559,D. Bryant,WR,DAL,WR,7.2
2017,3,35599214,1089754,6636,E. Sanders,WR,DEN,FLEX,7.5
2017,3,35599214,1089754,7401,R. Cobb,WR,GB,BN,0
2017,3,35599214,1089754,8246,C. Hogan,WR,NE,BN,18.8
2017,3,35599214,1089754,8422,A. Jeffery,WR,PHI,WR,5.6
2017,3,35599214,1089754,8429,M. Jones,WR,DET,BN,2.4
2017,3,35599214,1089754,8608,G. Zuerlein,K,LAR,K,12
2017,3,35599215,1073361,10305,A. Robinson,WR,CHI,IR,0
2017,3,35599215,1073361,10839,A. Hurns,WR,JAC,FLEX,8
2017,3,35599215,1073361,11187,D. Johnson,RB,ARI,IR,0
2017,3,35599215,1073361,11188,T. Coleman,RB,ATL,BN,8.9
2017,3,35599215,1073361,12223,R. Higgins,WR,CLE,BN,1
2017,3,35599215,1073361,12890,M. Williams,WR,LAC,BN,0
2017,3,35599215,1073361,12919,D. Watson,QB,HOU,BN,20.14
2017,3,35599215,1073361,12973,T. Taylor,WR,TEN,BN,1.5
2017,3,35599215,1073361,2343,Chiefs,D/ST,KC,D/ST,12
2017,3,35599215,1073361,6581,D. Thomas,WR,DEN,WR,9.8
2017,3,35599215,1073361,743,C. Palmer,QB,ARI,QB,21.7
2017,3,35599215,1073361,7566,J. Rodgers,RB,TB,RB,1.5
2017,3,35599215,1073361,8350,T. Pryor,WR,WAS,WR,1.9
2017,3,35599215,1073361,8382,A. Luck,QB,IND,BN,0
2017,3,35599215,1073361,8613,D. Martin,RB,OAK,BN,0
2017,3,35599215,1073361,8663,J. Tucker,K,BAL,K,1
2017,3,35599215,1073361,9305,T. Eifert,TE,CIN,BN,0
2017,3,35599215,1073361,9360,T. Kelce,TE,KC,TE,0.1
2017,3,35599215,1073361,9700,C. Anderson,RB,DEN,RB,4.3
2017,3,35599215,1073370,10295,D. Adams,WR,GB,WR,6
2017,3,35599215,1073370,11254,J. Nelson,WR,ARI,BN,0
2017,3,35599215,1073370,12059,C. Prosise,RB,SEA,BN,7.4
2017,3,35599215,1073370,12069,A. Hooper,TE,ATL,TE,0.9
2017,3,35599215,1073370,12122,P. Perkins,RB,NYG,BN,3
2017,3,35599215,1073370,12929,D. Cook,RB,MIN,RB,22.9
2017,3,35599215,1073370,12930,C. Samuel,WR,CAR,BN,3.6
2017,3,35599215,1073370,12937,Z. Jones,WR,BUF,BN,0
2017,3,35599215,1073370,12954,D. Kizer,QB,CLE,BN,22.08
2017,3,35599215,1073370,2348,Giants,D/ST,NYG,D/ST,5
2017,3,35599215,1073370,394,B. Roethlisberger,QB,PIT,QB,12
2017,3,35599215,1073370,3986,S. Gostkowski,K,NE,K,4
2017,3,35599215,1073370,6269,J. Edelman,WR,NE,IR,0
2017,3,35599215,1073370,6603,E. Decker,WR,TEN,BN,4.9
2017,3,35599215,1073370,6642,G. Tate,WR,DET,WR,11.8
2017,3,35599215,1073370,8437,T. Benjamin,WR,LAC,BN,11.4
2017,3,35599215,1073370,8511,R. Matthews,WR,TEN,FLEX,14.7
2017,3,35599215,1073370,9477,M. Gillislee,RB,NE,RB,3.1
2017,3,36092267,1073395,10252,M. Evans,WR,TB,WR,6.7
2017,3,36092267,1073395,10874,B. Coleman,WR,NO,BN,7.1
2017,3,36092267,1073395,11213,T. Montgomery,RB,GB,RB,5
2017,3,36092267,1073395,12158,M. Mitchell,WR,FA,IR,0
2017,3,36092267,1073395,12950,J. Smith-Schuster,WR,PIT,BN,3.9
2017,3,36092267,1073395,13008,M. Hollins,WR,PHI,BN,0
2017,3,36092267,1073395,13141,C. Carson,RB,SEA,BN,11.2
2017,3,36092267,1073395,2330,Ravens,D/ST,BAL,D/ST,-1
2017,3,36092267,1073395,3452,A. Rodgers,QB,GB,QB,24.82
2017,3,36092267,1073395,4286,B. Marshall,WR,NYG,BN,6.6
2017,3,36092267,1073395,5349,J. Nelson,WR,GB,WR,17.2
2017,3,36092267,1073395,5376,J. Stewart,RB,CAR,RB,6.1
2017,3,36092267,1073395,5381,P. Garcon,WR,SF,FLEX,14.2
2017,3,36092267,1073395,7371,M. Ingram,RB,NO,BN,8.6
2017,3,36092267,1073395,7592,T. Taylor,QB,BUF,BN,17.82
2017,3,36092267,1073395,8027,D. Bailey,K,DAL,K,4
2017,3,36092267,1073395,9009,J. Kearse,WR,NYJ,BN,4.2
2017,3,36092267,1073395,9376,Z. Ertz,TE,PHI,TE,9.5
2017,3,36092267,1115989,10254,K. Benjamin,WR,CAR,WR,0.8
2017,3,36092267,1115989,10257,E. Ebron,TE,DET,BN,0.9
2017,3,36092267,1115989,10263,J. Brown,WR,BAL,BN,0
2017,3,36092267,1115989,10415,M. Bryant,WR,PIT,WR,3
2017,3,36092267,1115989,10490,I. Crowell,RB,CLE,RB,5.4
2017,3,36092267,1115989,11398,J. Crowder,WR,WAS,BN,3.2
2017,3,36092267,1115989,12032,C. Wentz,QB,PHI,QB,13.24
2017,3,36092267,1115989,12058,S. Shepard,WR,NYG,BN,19.3
2017,3,36092267,1115989,12088,H. Henry,TE,LAC,TE,0
2017,3,36092267,1115989,12963,K. Golladay,WR,DET,FLEX,2.5
2017,3,36092267,1115989,13003,T. Cohen,RB,CHI,RB,10.2
2017,3,36092267,1115989,1956,P. Dawson,K,ARI,K,5
2017,3,36092267,1115989,2328,Cardinals,D/ST,ARI,D/ST,1
2017,3,36092267,1115989,5338,M. Forte,RB,NYJ,BN,2.5
2017,3,36092267,1115989,6121,M. Wallace,WR,BAL,BN,1
2017,3,36092267,1115989,7404,A. Dalton,QB,CIN,BN,16.28
2017,3,36092267,1115989,9552,C. Thompson,RB,WAS,BN,24.8
2017,3,36092268,1073420,10318,J. Matthews,WR,BUF,BN,6.1
2017,3,36092268,1073420,11207,A. Abdullah,RB,DET,RB,8.6
2017,3,36092268,1073420,11504,T. Williams,WR,LAC,BN,1.5
2017,3,36092268,1073420,12017,L. Treadwell,WR,MIN,BN,0.2
2017,3,36092268,1073420,12134,D. Washington,RB,OAK,BN,2.4
2017,3,36092268,1073420,12891,O. Howard,TE,TB,BN,1.2
2017,3,36092268,1073420,13085,Z. Gonzalez,K,CLE,K,4
2017,3,36092268,1073420,2161,J. Witten,TE,DAL,BN,0.3
2017,3,36092268,1073420,2337,Broncos,D/ST,DEN,D/ST,4
2017,3,36092268,1073420,2848,F. Gore,RB,IND,BN,11.7
2017,3,36092268,1073420,5371,M. Ryan,QB,ATL,QB,13.66
2017,3,36092268,1073420,7372,J. Jones,WR,ATL,WR,9.1
2017,3,36092268,1073420,7869,D. Baldwin,WR,SEA,WR,16.5
2017,3,36092268,1073420,8512,L. Miller,RB,HOU,RB,6.3
2017,3,36092268,1073420,9380,K. Allen,WR,LAC,FLEX,6.1
2017,3,36092268,1073420,9445,T. Riddick,RB,DET,BN,3.8
2017,3,36092268,1073420,9990,J. Doyle,TE,IND,TE,-0.4
2017,3,36092268,1073671,10256,S. Watkins,WR,LAR,BN,22.6
2017,3,36092268,1073671,10307,J. Landry,WR,MIA,WR,4.8
2017,3,36092268,1073671,10315,D. Carr,QB,OAK,QB,5.22
2017,3,36092268,1073671,11182,T. Gurley,RB,LAR,RB,32.9
2017,3,36092268,1073671,11329,S. Diggs,WR,MIN,WR,29.3
2017,3,36092268,1073671,12913,C. Davis,WR,TEN,BN,0
2017,3,36092268,1073671,12972,G. Everett,TE,LAR,BN,0
2017,3,36092268,1073671,13023,G. Kittle,TE,SF,BN,0.8
2017,3,36092268,1073671,13044,M. Mack,RB,IND,BN,0
2017,3,36092268,1073671,1951,C. Coleman,WR,NE,IR,0
2017,3,36092268,1073671,2354,Seahawks,D/ST,SEA,D/ST,-1
2017,3,36092268,1073671,325,D. Brees,QB,NO,BN,20.8
2017,3,36092268,1073671,4715,M. Crosby,K,GB,K,9
2017,3,36092268,1073671,6047,M. Crabtree,WR,OAK,FLEX,0.7
2017,3,36092268,1073671,6090,L. McCoy,RB,BUF,RB,6.9
2017,3,36092268,1073671,7561,B. Powell,RB,NYJ,BN,9.7
2017,3,36092268,1073671,8490,C. Fleener,TE,NO,TE,2.1
2017,3,36092268,1073671,8493,T. Hilton,WR,IND,BN,21.3
2017,3,36092269,1075098,10243,O. Beckham,WR,NYG,WR,19.9
2017,3,36092269,1075098,10302,D. Moncrief,WR,IND,BN,4.4
2017,3,36092269,1075098,11183,J. Winston,QB,TB,QB,15.52
2017,3,36092269,1075098,11256,J. Allen,RB,BAL,RB,2.8
2017,3,36092269,1075098,12042,D. Henry,RB,TEN,BN,6.4
2017,3,36092269,1075098,12197,T. Hill,WR,KC,WR,15
2017,3,36092269,1075098,12611,W. Lutz,K,NO,K,12
2017,3,36092269,1075098,12915,J. Ross,WR,CIN,BN,0
2017,3,36092269,1075098,12933,A. Shaheen,TE,CHI,BN,6.2
2017,3,36092269,1075098,12934,K. Hunt,RB,KC,RB,24.3
2017,3,36092269,1075098,12974,J. Smith,TE,TEN,BN,8.4
2017,3,36092269,1075098,1732,L. Fitzgerald,WR,ARI,FLEX,20.9
2017,3,36092269,1075098,2352,Steelers,D/ST,PIT,D/ST,6
2017,3,36092269,1075098,4893,A. Peterson,RB,NO,BN,3.7
2017,3,36092269,1075098,5346,M. Bennett,TE,GB,TE,1.2
2017,3,36092269,1075098,7435,D. Murray,RB,TEN,BN,18
2017,3,36092269,1075098,9235,J. Gordon,WR,NE,BN,0
2017,3,36092269,1107405,10310,J. McKinnon,RB,MIN,BN,0.4
2017,3,36092269,1107405,10888,C. Santos,K,KC,K,6
2017,3,36092269,1107405,11194,D. Funchess,WR,CAR,WR,5.8
2017,3,36092269,1107405,11216,T. Yeldon,RB,JAC,BN,0
2017,3,36092269,1107405,11522,T. Rawls,RB,CIN,BN,0
2017,3,36092269,1107405,12761,J. Richard,RB,OAK,BN,0.8
2017,3,36092269,1107405,12904,D. Njoku,TE,CLE,BN,7.2
2017,3,36092269,1107405,12920,L. Fournette,RB,JAC,RB,14
2017,3,36092269,1107405,12965,A. Kamara,RB,NO,BN,10.2
2017,3,36092269,1107405,2357,Buccaneers,D/ST,TB,D/ST,-1
2017,3,36092269,1107405,4789,M. Lynch,RB,OAK,RB,2.6
2017,3,36092269,1107405,6611,R. Gronkowski,TE,NE,TE,14.9
2017,3,36092269,1107405,8432,M. Sanu,WR,ATL,BN,8.8
2017,3,36092269,1107405,8598,R. Wilson,QB,SEA,QB,33.52
2017,3,36092269,1107405,8735,C. Beasley,WR,DAL,BN,0.4
2017,3,36092269,1107405,9311,D. Hopkins,WR,HOU,WR,7.6
2017,3,36092269,1107405,9891,A. Thielen,WR,MIN,FLEX,9.8
2017,4,36092270,1073358,10284,P. Richardson,WR,SEA,WR,6.5
2017,4,36092270,1073358,10303,M. Lee,WR,JAC,FLEX,1.8
2017,4,36092270,1073358,11170,D. Parker,WR,MIA,WR,6.9
2017,4,36092270,1073358,11184,M. Mariota,QB,TEN,QB,15.74
2017,4,36092270,1073358,12025,E. Elliott,RB,DAL,RB,25.9
2017,4,36092270,1073358,12035,J. Doctson,WR,WAS,BN,2.7
2017,4,36092270,1073358,12926,C. Godwin,WR,TB,BN,0
2017,4,36092270,1073358,12951,J. Conner,RB,PIT,BN,2.6
